X;mesto;rbd;HousMembers;Age;NumbRooms;FloorSpace;Conso;ElecYN;Heating;LaveLinge;Clim;LaveVaisselle;Frigo;Freezer;Micronde;Aspirateur;TV;PC;income;Statut;Urban;Loc1;Loc2;Loc3;Loc4;Loc5;Loc6
12312;207;2;5;67;2;45;851;Yes;0;1;0;0;0;0;0;1;2;0;81211;1;0;0;0;0;0;0;1
12336;207;3;1;99;2;50;251;Yes;0;0;0;0;1;1;0;0;1;0;7044;0;0;0;0;0;0;0;1
12339;207;4;4;72;4;82;9001;Yes;0;1;0;0;1;1;0;1;1;0;30097;0;0;0;0;0;0;0;1
12356;207;5;4;20;5;150;2501;Yes;1;1;1;0;1;1;1;1;2;1;39193;1;0;0;0;0;0;0;1
12373;207;7;5;54;2;40;1501;Yes;0;1;0;0;1;1;0;1;2;0;42022;1;0;0;0;0;0;0;1
12398;207;8;6;23;5;100;1001;Yes;1;1;0;0;1;1;1;2;2;0;52430;0;0;0;0;0;0;0;1
12399;207;8;6;23;5;100;1001;Yes;1;1;0;0;1;1;1;2;2;0;52430;1;0;0;0;0;0;0;1
12434;207;9;5;22;5;150;2501;Yes;1;1;1;0;1;1;1;1;2;1;63691;1;0;0;0;0;0;0;1
12459;208;1;4;17;3;100;1301;Yes;0;1;0;0;1;1;0;1;1;0;33030;1;0;0;0;0;0;0;1
12475;208;10;3;62;2;70;1501;Yes;0;1;0;0;1;1;0;1;1;0;45872;1;0;0;0;0;0;0;1
12477;208;10;3;62;2;70;1501;Yes;0;1;0;0;1;1;0;1;1;0;45872;0;0;0;0;0;0;0;1
12484;208;11;2;15;2;40;501;Yes;0;0;0;0;1;0;0;0;1;0;11460;0;0;0;0;0;0;0;1
12489;208;2;4;13;5;100;1951;Yes;0;0;0;0;1;1;0;1;1;0;22906;0;0;0;0;0;0;0;1
12490;208;2;4;13;5;100;1951;Yes;0;0;0;0;1;1;0;1;1;0;22906;1;0;0;0;0;0;0;1
12505;208;3;2;15;3;60;601;Yes;0;1;0;0;1;1;0;1;1;0;13237;0;0;0;0;0;0;0;1
12509;208;4;4;15;2;40;1201;Yes;0;1;0;0;1;1;0;1;1;0;19876;1;0;0;0;0;0;0;1
12511;208;4;4;15;2;40;1201;Yes;0;1;0;0;1;1;0;1;1;0;19876;0;0;0;0;0;0;0;1
12524;208;5;3;7;3;100;701;Yes;0;1;0;0;1;1;0;0;1;0;34786;1;0;0;0;0;0;0;1
12534;208;6;5;33;3;120;6701;Yes;0;1;0;0;1;1;0;0;1;0;27567;1;0;0;0;0;0;0;1
12536;208;6;5;33;3;120;6701;Yes;0;1;0;0;1;1;0;0;1;0;27567;0;0;0;0;0;0;0;1
12558;208;7;4;34;4;100;2001;Yes;0;1;0;0;1;1;0;1;1;0;47722;1;0;0;0;0;0;0;1
12561;208;7;4;34;4;100;2001;Yes;0;1;0;0;1;1;0;1;1;0;47722;0;0;0;0;0;0;0;1
12576;209;1;4;4;4;100;1701;Yes;0;1;0;0;1;1;0;1;1;0;24848;1;0;0;0;0;0;0;1
12578;209;1;4;4;4;100;1701;Yes;0;1;0;0;1;1;0;1;1;0;24848;0;0;0;0;0;0;0;1
12593;209;11;3;70;2;50;601;Yes;0;1;0;0;1;1;0;1;1;0;42929;0;0;0;0;0;0;0;1
12603;209;2;7;32;4;150;2001;Yes;0;1;0;0;0;1;0;1;0;0;20340;0;0;0;0;0;0;0;1
12651;209;3;5;75;2;63;701;Yes;0;1;0;0;1;1;0;1;1;0;27000;1;0;0;0;0;0;0;1
12655;209;3;5;75;2;63;701;Yes;0;1;0;0;1;1;0;1;1;0;27000;0;0;0;0;0;0;0;1
12677;209;4;3;75;4;80;1101;Yes;1;1;0;0;1;2;0;1;1;0;21871;1;0;0;0;0;0;0;1
12690;209;6;6;22;2;45;2001;Yes;1;1;0;0;1;0;0;0;1;0;27216;0;0;0;0;0;0;0;1
12691;209;6;6;22;2;45;2001;Yes;1;1;0;0;1;0;0;0;1;0;27216;1;0;0;0;0;0;0;1
12733;209;9;4;27;1;40;351;Yes;0;0;0;0;1;1;0;1;1;0;38956;0;0;0;0;0;0;0;1
12735;209;9;4;27;1;40;351;Yes;0;0;0;0;1;1;0;1;1;0;38956;0;0;0;0;0;0;0;1
12749;21;10;2;26;4;100;901;Yes;0;1;0;1;0;1;0;1;1;0;14962;1;0;0;0;0;0;0;1
12753;21;11;2;24;4;90;1101;Yes;0;1;0;0;0;0;0;1;1;0;19467;1;0;0;0;0;0;0;1
12757;21;3;2;33;3;70;601;Yes;0;1;0;0;1;1;0;0;1;0;97874;0;0;0;0;0;0;0;1
12766;21;6;4;25;4;75;1001;Yes;0;1;0;0;1;1;0;1;2;0;35248;0;0;0;0;0;0;0;1
12768;21;6;4;25;4;75;1001;Yes;0;1;0;0;1;1;0;1;2;0;35248;1;0;0;0;0;0;0;1
12782;210;1;4;35;4;100;701;Yes;0;1;0;0;1;1;0;1;1;1;36994;1;0;0;0;0;0;0;1
12798;210;10;3;75;2;52;4001;Yes;0;0;0;0;0;1;0;1;1;0;12492;1;0;0;0;0;0;0;1
12807;210;11;3;82;3;60;751;Yes;0;0;0;0;1;1;0;1;1;0;16801;1;0;0;0;0;0;0;1
12809;210;11;3;82;3;60;751;Yes;0;0;0;0;1;1;0;1;1;0;16801;0;0;0;0;0;0;0;1
12817;210;2;4;7;2;70;901;Yes;0;1;0;0;1;1;0;1;2;0;23462;0;0;0;0;0;0;0;1
12818;210;2;4;7;2;70;901;Yes;0;1;0;0;1;1;0;1;2;0;23462;1;0;0;0;0;0;0;1
12833;210;3;3;17;4;98;1801;Yes;0;1;0;0;1;1;0;1;1;0;10896;1;0;0;0;0;0;0;1
12841;210;4;2;82;3;70;401;Yes;0;1;0;0;1;1;0;1;1;0;19062;0;0;0;0;0;0;0;1
12846;210;5;3;30;1;30;401;Yes;0;1;0;0;1;1;0;1;1;0;9938;0;0;0;0;0;0;0;1
12854;210;6;4;47;3;100;801;Yes;0;1;0;0;1;1;0;1;1;0;10478;0;0;0;0;0;0;0;1
12856;210;6;4;47;3;100;801;Yes;0;1;0;0;1;1;0;1;1;0;10478;1;0;0;0;0;0;0;1
12874;210;7;5;57;4;60;1001;Yes;0;1;0;0;1;2;0;1;3;0;11952;0;0;0;0;0;0;0;1
12895;210;8;2;82;3;70;601;Yes;0;1;0;0;1;1;0;1;1;0;21411;1;0;0;0;0;0;0;1
12914;211;11;4;4;2;70;1001;Yes;0;1;0;0;0;0;0;1;2;0;15121;1;1;0;0;0;0;0;1
12933;211;3;2;67;1;30;1201;Yes;0;1;0;0;1;1;0;1;1;0;16876;0;1;0;0;0;0;0;1
12934;211;3;2;67;1;30;1201;Yes;0;1;0;0;1;1;0;1;1;0;16876;1;1;0;0;0;0;0;1
12938;211;4;2;73;1;40;301;Yes;0;0;0;0;0;1;0;0;1;0;15617;0;1;0;0;0;0;0;1
12955;211;7;3;33;2;64;801;Yes;0;1;0;0;1;1;0;1;1;0;23191;1;1;0;0;0;0;0;1
12971;212;1;5;17;5;120;2001;Yes;0;2;0;1;1;1;0;1;2;1;38947;1;1;0;0;0;0;0;1
12997;212;11;4;39;4;67;1201;Yes;1;1;0;0;2;1;0;1;1;0;16457;0;1;0;0;0;0;0;1
13013;212;2;4;30;2;52;1001;Yes;1;1;0;0;1;1;0;1;1;0;31569;1;1;0;0;0;0;0;1
13032;212;5;5;42;4;100;1001;Yes;0;1;0;0;2;1;0;1;2;1;43881;1;1;0;0;0;0;0;1
13056;212;6;3;110;3;110;3001;Yes;1;0;0;0;1;0;0;1;2;0;27405;0;1;0;0;0;0;0;1
13057;212;6;3;110;3;110;3001;Yes;1;0;0;0;1;0;0;1;2;0;27405;1;1;0;0;0;0;0;1
13067;212;7;4;32;4;135;3001;Yes;1;1;0;0;1;1;0;1;1;1;26771;1;1;0;0;0;0;0;1
13082;212;8;8;39;2;75;2001;Yes;0;2;0;0;2;1;1;2;2;1;16504;1;1;0;0;0;0;0;1
13145;212;9;3;38;3;98;3001;Yes;1;2;0;0;1;1;0;1;2;0;12936;1;1;0;0;0;0;0;1
13154;213;1;4;33;2;59;1501;Yes;1;1;0;0;1;1;0;1;1;1;23887;1;1;0;0;0;0;0;1
13177;213;4;2;34;3;64;401;Yes;0;1;0;0;1;1;0;1;1;0;21099;0;1;0;0;0;0;0;1
13183;213;5;6;42;1;40;451;Yes;0;1;0;0;1;0;0;0;1;0;18420;0;1;0;0;0;0;0;1
13240;213;9;6;45;1;36;701;Yes;0;1;0;0;1;0;0;0;1;0;10668;0;1;0;0;0;0;0;1
13277;214;1;4;6;2;35;1501;Yes;1;1;0;0;1;1;0;0;1;0;19729;0;1;0;0;0;0;0;1
13292;214;10;3;12;2;90;1901;Yes;1;1;0;0;0;0;0;1;1;0;29430;1;1;0;0;0;0;0;1
13300;214;11;3;90;2;40;2001;Yes;0;1;0;0;1;1;0;1;1;0;39641;0;1;0;0;0;0;0;1
13302;214;11;3;90;2;40;2001;Yes;0;1;0;0;1;1;0;1;1;0;39641;1;1;0;0;0;0;0;1
13310;214;2;5;72;3;105;1201;Yes;0;1;0;0;1;1;0;1;2;0;64296;1;1;0;0;0;0;0;1
13336;214;3;4;15;1;36;501;Yes;0;1;0;0;1;0;0;0;1;0;10836;1;1;0;0;0;0;0;1
13350;214;4;4;4;3;90;2001;Yes;0;1;0;0;1;2;0;1;1;0;34279;1;1;0;0;0;0;0;1
13351;214;4;4;4;3;90;2001;Yes;0;1;0;0;1;2;0;1;1;0;34279;0;1;0;0;0;0;0;1
13367;214;6;3;15;3;90;901;Yes;0;1;0;0;1;1;0;1;1;0;17947;1;1;0;0;0;0;0;1
13376;214;7;3;9;4;100;1501;Yes;0;1;0;0;1;1;0;1;1;0;39003;1;1;0;0;0;0;0;1
13389;214;9;5;72;3;100;1501;Yes;0;1;0;0;1;1;0;1;1;0;31547;0;1;0;0;0;0;0;1
13411;215;1;4;27;3;110;1301;Yes;0;1;0;0;1;1;0;1;1;0;49898;0;0;0;0;0;0;0;1
13430;215;10;4;9;5;200;1001;Yes;0;1;0;0;1;1;0;1;1;0;9334;0;0;0;0;0;0;0;1
13444;215;11;4;26;4;90;3501;Yes;1;1;0;0;1;1;0;1;1;1;29229;1;0;0;0;0;0;0;1
13445;215;11;4;26;4;90;3501;Yes;1;1;0;0;1;1;0;1;1;1;29229;0;0;0;0;0;0;0;1
13459;215;2;2;29;2;90;601;Yes;0;1;0;0;0;1;0;1;1;0;17006;0;0;0;0;0;0;0;1
13466;215;5;2;81;3;60;201;Yes;0;1;0;0;1;0;1;1;1;0;16441;0;0;0;0;0;0;0;1
13469;215;6;4;22;3;90;601;Yes;0;1;0;0;1;1;0;1;1;0;34634;1;0;0;0;0;0;0;1
13491;215;9;4;13;4;170;1501;Yes;0;1;0;0;1;1;1;1;2;1;31081;1;0;0;0;0;0;0;1
13512;216;11;5;16;6;160;1201;Yes;0;2;0;0;1;1;0;2;3;0;46034;1;1;0;0;0;0;0;1
13541;216;3;2;16;3;66;401;Yes;1;1;0;0;1;0;0;1;1;0;15180;1;1;0;0;0;0;0;1
13550;216;6;3;22;3;70;891;Yes;0;1;0;0;1;1;0;1;1;0;22566;1;1;0;0;0;0;0;1
13561;216;9;4;15;4;90;901;Yes;0;1;0;0;1;1;0;1;1;0;28023;1;1;0;0;0;0;0;1
13576;217;1;1;33;2;50;341;Yes;0;1;0;0;1;1;0;1;1;0;8893;1;1;0;0;0;0;0;1
13578;217;10;5;15;5;200;3001;Yes;1;1;0;0;1;1;0;3;2;1;67783;1;1;0;0;0;0;0;1
13580;217;10;5;15;5;200;3001;Yes;1;1;0;0;1;1;0;3;2;1;67783;0;1;0;0;0;0;0;1
13602;217;11;1;28;2;50;301;Yes;0;1;0;0;0;0;0;1;1;0;10784;1;1;0;0;0;0;0;1
13603;217;2;4;35;5;100;401;Yes;0;1;0;0;0;1;1;1;1;0;32283;1;1;0;0;0;0;0;1
13619;217;3;2;31;2;52;781;Yes;0;1;0;0;1;1;0;1;1;0;25307;1;1;0;0;0;0;0;1
13623;217;4;3;22;2;68;601;Yes;0;1;1;0;1;1;0;1;1;0;37229;1;1;0;0;0;0;0;1
13632;217;5;3;36;4;84;501;Yes;0;1;0;0;2;1;0;1;2;0;41409;1;1;0;0;0;0;0;1
13633;217;5;3;36;4;84;501;Yes;0;1;0;0;2;1;0;1;2;0;41409;0;1;0;0;0;0;0;1
13641;217;6;5;16;6;300;2501;Yes;0;1;0;0;2;1;0;1;1;1;50606;1;1;0;0;0;0;0;1
13643;217;6;5;16;6;300;2501;Yes;0;1;0;0;2;1;0;1;1;1;50606;0;1;0;0;0;0;0;1
13668;217;7;7;12;5;200;2501;Yes;0;1;0;0;1;2;1;2;2;1;69574;1;1;0;0;0;0;0;1
13671;217;7;7;12;5;200;2501;Yes;0;1;0;0;1;2;1;2;2;1;69574;0;1;0;0;0;0;0;1
13715;217;8;3;31;2;45;1001;Yes;0;1;0;0;1;0;0;1;1;0;17264;1;1;0;0;0;0;0;1
13728;218;1;1;14;4;90;321;Yes;0;1;0;0;1;1;0;1;1;0;23630;1;0;0;0;0;0;0;1
13730;218;11;2;42;3;60;601;Yes;1;1;0;0;0;0;0;1;1;0;6986;1;0;0;0;0;0;0;1
13731;218;11;2;42;3;60;601;Yes;1;1;0;0;0;0;0;1;1;0;6986;0;0;0;0;0;0;0;1
13734;218;2;2;30;3;70;381;Yes;0;1;0;0;1;1;0;0;1;0;16651;0;0;0;0;0;0;0;1
13738;218;3;4;33;4;90;851;Yes;1;1;0;0;1;1;0;1;2;0;35037;1;0;0;0;0;0;0;1
13740;218;3;4;33;4;90;851;Yes;1;1;0;0;1;1;0;1;2;0;35037;0;0;0;0;0;0;0;1
13756;218;4;3;66;4;70;451;Yes;0;1;0;0;1;1;0;0;1;0;17024;1;0;0;0;0;0;0;1
13767;218;6;1;72;3;60;221;Yes;0;0;0;0;0;0;0;0;1;0;9284;0;0;0;0;0;0;0;1
13768;218;7;4;17;5;120;1201;Yes;1;1;0;0;1;1;1;1;2;0;28717;1;0;0;0;0;0;0;1
13784;218;8;2;25;4;70;451;Yes;0;1;0;0;1;1;0;0;1;0;14235;0;0;0;0;0;0;0;1
13788;218;9;1;25;2;50;221;Yes;0;0;0;0;0;0;0;0;1;0;8159;0;0;0;0;0;0;0;1
13790;219;1;4;4;4;200;1001;Yes;1;1;0;0;1;1;1;1;1;1;62113;1;0;0;0;0;0;0;1
13805;219;10;2;63;2;70;301;Yes;0;1;0;0;1;0;0;0;1;0;14646;0;0;0;0;0;0;0;1
13809;219;11;1;44;2;48;151;Yes;0;0;0;0;1;1;0;0;1;0;8889;0;0;0;0;0;0;0;1
13810;219;2;3;33;3;90;781;Yes;0;1;0;0;1;1;0;1;1;0;14059;1;0;0;0;0;0;0;1
13819;219;3;6;22;5;150;8101;Yes;0;1;0;0;0;0;0;2;2;0;29891;1;0;0;0;0;0;0;1
13822;219;3;6;22;5;150;8101;Yes;0;1;0;0;0;0;0;2;2;0;29891;0;0;0;0;0;0;0;1
13855;219;4;5;19;4;150;451;Yes;0;1;0;0;0;0;0;1;1;0;30538;1;0;0;0;0;0;0;1
13856;219;4;5;19;4;150;451;Yes;0;1;0;0;0;0;0;1;1;0;30538;0;0;0;0;0;0;0;1
13880;219;5;6;33;3;100;1201;Yes;0;1;0;0;1;1;0;1;2;0;30766;0;0;0;0;0;0;0;1
13882;219;5;6;33;3;100;1201;Yes;0;1;0;0;1;1;0;1;2;0;30766;1;0;0;0;0;0;0;1
13917;219;6;2;27;3;85;436;Yes;0;1;0;0;0;0;0;0;1;0;11617;0;0;0;0;0;0;0;1
13920;219;7;1;42;2;48;251;Yes;0;1;0;0;1;1;0;0;1;0;11917;0;0;0;0;0;0;0;1
13922;219;8;2;28;3;64;301;Yes;0;0;0;0;0;0;0;1;1;0;10696;0;0;0;0;0;0;0;1
13928;219;9;4;19;4;150;751;Yes;0;1;0;0;1;2;0;1;1;0;16040;1;0;0;0;0;0;0;1
13942;22;1;4;33;2;40;2001;Yes;1;1;0;0;1;1;0;1;1;1;25172;1;0;0;0;0;0;0;1
13958;22;11;3;28;4;120;751;Yes;0;1;0;0;1;1;0;1;1;0;17873;1;0;0;0;0;0;0;1
13967;22;2;5;22;2;50;601;Yes;1;1;0;0;1;1;0;0;1;0;35555;0;0;0;0;0;0;0;1
13969;22;2;5;22;2;50;601;Yes;1;1;0;0;1;1;0;0;1;0;35555;1;0;0;0;0;0;0;1
13991;22;3;7;30;5;120;501;Yes;0;1;0;0;1;1;0;1;1;0;42972;0;0;0;0;0;0;0;1
13993;22;3;7;30;5;120;501;Yes;0;1;0;0;1;1;0;1;1;0;42972;1;0;0;0;0;0;0;1
14042;22;4;3;32;4;92;3501;Yes;0;1;0;0;1;1;0;1;1;0;22047;1;0;0;0;0;0;0;1
14049;22;5;2;25;4;95;501;Yes;0;1;0;0;0;0;0;1;1;0;18621;1;0;0;0;0;0;0;1
14057;22;6;5;21;4;70;1501;Yes;0;1;0;0;1;1;0;1;1;0;27031;1;0;0;0;0;0;0;1
14095;220;10;4;18;3;120;5181;Yes;1;1;0;0;1;1;0;1;1;0;18169;1;1;0;0;0;0;0;1
14129;220;2;4;14;5;90;1501;Yes;0;1;0;0;1;2;0;1;1;0;40900;1;1;0;0;0;0;0;1
14148;220;4;4;24;5;120;1501;Yes;0;1;0;0;2;2;0;1;2;0;27790;0;1;0;0;0;0;0;1
14149;220;4;4;24;5;120;1501;Yes;0;1;0;0;2;2;0;1;2;0;27790;1;1;0;0;0;0;0;1
14163;220;5;3;22;5;140;1501;Yes;1;1;0;0;1;2;0;1;1;0;42979;1;1;0;0;0;0;0;1
14172;220;6;1;32;8;110;701;Yes;1;1;0;0;1;1;0;1;1;0;7951;1;1;0;0;0;0;0;1
14173;220;7;1;32;6;300;601;Yes;1;1;0;0;1;0;1;1;1;0;10601;1;1;0;0;0;0;0;1
14174;220;8;3;20;5;128;1501;Yes;1;1;0;0;1;1;0;2;1;0;33907;1;1;0;0;0;0;0;1
14187;221;1;1;29;3;72;751;Yes;0;1;0;0;0;1;0;1;1;0;6946;0;0;0;0;0;0;0;1
14189;221;10;2;39;3;110;901;Yes;1;1;0;0;0;2;0;2;1;0;48285;0;0;0;0;0;0;0;1
14193;221;11;3;16;5;100;1001;Yes;0;1;0;0;1;1;0;1;1;0;7963;0;0;0;0;0;0;0;1
14201;221;2;2;77;5;70;381;Yes;0;1;0;0;2;1;0;1;1;0;13566;0;0;0;0;0;0;0;1
14205;221;3;2;90;7;108;1801;Yes;0;1;0;0;1;1;0;1;2;0;28806;0;0;0;0;0;0;0;1
14209;221;4;3;82;4;60;351;Yes;0;0;0;0;1;1;0;1;1;0;51058;0;0;0;0;0;0;0;1
14210;221;4;3;82;4;60;351;Yes;0;0;0;0;1;1;0;1;1;0;51058;1;0;0;0;0;0;0;1
14222;221;7;6;32;4;130;2701;Yes;1;1;0;0;1;1;0;1;2;1;65769;0;0;0;0;0;0;0;1
14224;221;7;6;32;4;130;2701;Yes;1;1;0;0;1;1;0;1;2;1;65769;1;0;0;0;0;0;0;1
14256;221;8;4;30;2;60;1001;Yes;0;1;0;0;1;1;0;1;1;0;23049;1;0;0;0;0;0;0;1
14301;222;2;4;42;3;50;181;Yes;0;0;0;0;0;0;0;0;1;0;13630;0;1;0;0;0;0;0;1
14316;222;3;3;25;3;64;1201;Yes;0;1;0;0;1;1;0;0;1;0;17363;1;1;0;0;0;0;0;1
14324;222;4;5;37;3;90;951;Yes;0;1;0;0;1;1;0;2;1;0;28564;1;1;0;0;0;0;0;1
14352;222;5;6;37;3;90;1255;Yes;0;1;0;0;1;1;0;1;2;0;50784;1;1;0;0;0;0;0;1
14387;222;6;6;17;3;70;2001;Yes;0;0;0;0;1;1;0;0;1;0;7959;1;1;0;0;0;0;0;1
14421;222;7;2;34;2;60;501;Yes;0;1;0;0;0;0;0;1;1;0;8072;0;1;0;0;0;0;0;1
14462;222;9;4;10;3;80;1501;Yes;0;1;0;0;1;0;0;1;1;0;33749;1;1;0;0;0;0;0;1
14477;223;1;2;15;2;40;2001;Yes;1;1;0;0;1;1;0;1;3;0;48619;1;0;0;0;0;0;0;1
14481;223;10;5;20;4;100;1301;Yes;0;1;0;0;1;1;0;1;1;1;32931;1;0;0;0;0;0;0;1
14508;223;2;4;34;5;74;1001;Yes;0;1;0;0;1;1;0;1;1;0;39159;1;0;0;0;0;0;0;1
14524;223;3;2;27;6;120;701;Yes;0;1;0;0;0;1;0;1;1;0;35529;1;0;0;0;0;0;0;1
14527;223;4;2;22;5;90;701;Yes;1;1;1;0;1;1;0;1;1;1;51041;1;0;0;0;0;0;0;1
14533;223;5;5;46;4;70;601;Yes;0;1;0;0;1;1;0;1;1;0;18380;0;0;0;0;0;0;0;1
14560;223;7;4;45;2;50;401;Yes;0;0;0;0;0;1;0;0;1;0;28038;1;0;0;0;0;0;0;1
14576;223;8;2;49;3;50;351;Yes;0;0;0;0;1;1;0;0;1;0;26723;0;0;0;0;0;0;0;1
14577;223;8;2;49;3;50;351;Yes;0;0;0;0;1;1;0;0;1;0;26723;0;0;0;0;0;0;0;1
14585;224;1;2;50;2;60;651;Yes;0;1;0;0;1;1;1;1;1;1;15898;1;0;0;0;0;0;0;1
14597;224;2;4;5;3;120;1501;Yes;0;1;0;0;1;1;1;1;1;0;25524;0;0;0;0;0;0;0;1
14612;224;3;1;22;3;100;1801;Yes;0;1;0;0;1;1;1;1;1;0;11275;1;0;0;0;0;0;0;1
14613;224;4;3;40;6;100;501;Yes;0;1;0;0;1;1;0;1;1;0;22812;0;0;0;0;0;0;0;1
14615;224;4;3;40;6;100;501;Yes;0;1;0;0;1;1;0;1;1;0;22812;0;0;0;0;0;0;0;1
14622;224;5;2;110;2;60;901;Yes;0;1;0;0;1;1;1;1;1;0;21025;1;0;0;0;0;0;0;1
14626;224;6;2;29;2;60;501;Yes;0;1;0;0;1;1;0;1;1;0;16857;0;0;0;0;0;0;0;1
14640;224;8;2;56;2;55;501;Yes;0;1;0;0;1;1;0;1;1;0;21436;0;0;0;0;0;0;0;1
14644;225;1;1;5;2;60;101;Yes;0;0;0;0;0;0;0;0;0;0;21852;1;0;0;0;0;0;0;1
14645;225;10;2;52;2;60;1301;Yes;0;0;0;0;0;0;0;1;1;0;10324;1;0;0;0;0;0;0;1
14649;225;11;2;202;1;20;31;Yes;0;0;0;0;0;0;0;0;0;0;9894;1;0;0;0;0;0;0;1
14650;225;11;2;202;1;20;31;Yes;0;0;0;0;0;0;0;0;0;0;9894;0;0;0;0;0;0;0;1
14653;225;2;3;6;4;110;1201;Yes;0;1;0;0;1;1;0;1;1;0;14452;0;0;0;0;0;0;0;1
14664;225;4;2;41;3;65;201;Yes;0;1;0;0;1;1;0;0;1;0;11889;0;0;0;0;0;0;0;1
14667;225;5;5;100;3;48;801;Yes;0;1;0;0;0;0;0;0;2;0;24533;1;0;0;0;0;0;0;1
14668;225;5;5;100;3;48;801;Yes;0;1;0;0;0;0;0;0;2;0;24533;0;0;0;0;0;0;0;1
14693;225;6;3;22;4;100;701;Yes;0;1;0;0;1;1;0;1;1;0;11023;1;0;0;0;0;0;0;1
14701;225;7;4;34;2;65;701;Yes;0;1;0;0;1;1;0;1;1;0;20841;1;0;0;0;0;0;0;1
14704;225;7;4;34;2;65;701;Yes;0;1;0;0;1;1;0;1;1;0;20841;0;0;0;0;0;0;0;1
14717;225;8;2;100;1;16;151;Yes;0;1;0;0;1;1;0;0;1;0;7366;0;0;0;0;0;0;0;1
14723;226;1;2;37;2;50;251;Yes;0;1;0;0;1;0;0;1;1;0;6784;0;1;0;0;0;0;0;1
14728;226;11;2;27;2;50;2001;Yes;0;1;0;0;1;1;0;1;1;0;14276;1;1;0;0;0;0;0;1
14731;226;2;2;24;4;80;401;Yes;0;1;0;0;1;1;0;1;1;0;12145;1;1;0;0;0;0;0;1
14736;226;3;3;26;2;56;701;Yes;0;1;0;0;1;1;0;1;1;0;28869;1;1;0;0;0;0;0;1
14749;226;5;4;26;3;75;1201;Yes;0;1;0;0;1;1;0;1;1;0;26203;1;1;0;0;0;0;0;1
14765;226;6;2;24;2;72;801;Yes;1;1;0;0;0;0;0;1;1;0;11760;1;1;0;0;0;0;0;1
14769;226;8;5;24;3;65;901;Yes;0;1;0;0;1;1;0;1;1;1;54164;0;1;0;0;0;0;0;1
14772;226;8;5;24;3;65;901;Yes;0;1;0;0;1;1;0;1;1;1;54164;1;1;0;0;0;0;0;1
14795;226;9;2;30;2;60;501;Yes;0;0;0;0;1;1;0;1;1;0;12583;1;1;0;0;0;0;0;1
14805;227;11;3;40;3;88;701;Yes;0;1;0;0;1;0;0;1;1;0;17541;1;1;0;0;0;0;0;1
14812;227;2;1;40;3;88;601;Yes;1;1;0;0;0;0;0;1;1;0;10656;1;1;0;0;0;0;0;1
14817;227;4;4;31;3;120;901;Yes;0;1;0;0;1;1;0;1;1;1;37257;1;1;0;0;0;0;0;1
14819;227;4;4;31;3;120;901;Yes;0;1;0;0;1;1;0;1;1;1;37257;0;1;0;0;0;0;0;1
14842;227;6;3;20;3;88;1501;Yes;0;1;0;0;1;1;0;1;1;1;36044;1;1;0;0;0;0;0;1
14853;227;8;4;38;3;88;1501;Yes;1;1;0;0;1;1;0;1;1;0;27682;1;1;0;0;0;0;0;1
14870;228;1;4;4;4;120;1001;Yes;0;1;0;0;1;1;0;1;1;0;29043;0;0;0;0;0;0;0;1
14886;228;10;4;39;3;67;551;Yes;0;1;0;0;0;1;0;0;2;1;28407;0;0;0;0;0;0;0;1
14887;228;10;4;39;3;67;551;Yes;0;1;0;0;0;1;0;0;2;1;28407;1;0;0;0;0;0;0;1
14903;228;2;5;70;5;90;751;Yes;0;1;0;0;1;1;0;1;1;0;18532;1;0;0;0;0;0;0;1
14927;228;3;2;52;2;30;701;Yes;1;1;0;0;0;0;0;1;2;1;44123;1;0;0;0;0;0;0;1
14935;228;5;4;27;3;81;801;Yes;0;1;1;0;1;1;1;1;2;1;36243;0;0;0;0;0;0;0;1
14937;228;5;4;27;3;81;801;Yes;0;1;1;0;1;1;1;1;2;1;36243;1;0;0;0;0;0;0;1
14951;228;6;3;42;2;56;801;Yes;0;1;1;0;1;1;1;1;2;0;42361;1;0;0;0;0;0;0;1
14959;228;7;1;100;4;60;1501;Yes;0;0;0;0;1;0;0;1;1;0;563;0;0;0;0;0;0;0;1
14962;228;8;5;37;4;105;801;Yes;0;1;0;0;1;1;3;0;2;1;52170;1;0;0;0;0;0;0;1
15021;229;1;1;20;3;60;701;Yes;0;0;0;0;1;0;0;1;1;0;6475;1;1;0;0;0;0;0;1
15022;229;2;4;5;4;100;1401;Yes;0;1;0;1;0;0;1;1;2;0;15658;0;1;0;0;0;0;0;1
15039;229;3;3;27;2;60;2001;Yes;0;1;1;0;1;1;0;1;2;1;33786;1;1;0;0;0;0;0;1
15047;229;4;4;48;2;52;601;Yes;0;1;0;0;0;0;0;1;3;1;36366;1;1;0;0;0;0;0;1
15048;229;4;4;48;2;52;601;Yes;0;1;0;0;0;0;0;1;3;1;36366;0;1;0;0;0;0;0;1
15065;229;5;3;52;5;90;1371;Yes;0;0;0;0;1;1;0;1;1;0;11255;1;1;0;0;0;0;0;1
15072;229;6;5;72;5;95;1201;Yes;0;1;0;0;1;1;0;1;2;0;21425;1;1;0;0;0;0;0;1
15097;229;7;4;41;3;52;1501;Yes;0;1;0;0;0;0;0;1;2;0;52087;0;1;0;0;0;0;0;1
15098;229;7;4;41;3;52;1501;Yes;0;1;0;0;0;0;0;1;2;0;52087;0;1;0;0;0;0;0;1
15100;229;7;4;41;3;52;1501;Yes;0;1;0;0;0;0;0;1;2;0;52087;1;1;0;0;0;0;0;1
