X;DistCode;SerialNum;HousMembers;Age;NumbRooms;FloorSpace;Conso;ElecYN;Loc1;Loc2;Loc3;Loc4;Loc5;Loc6;ElecCookYN;Poele;LaveLinge;Clim;LaveVaisselle;Frigo;Freezer;FrigoFreezer;Micronde;Aspirateur;FerRepasser;Antenne;TV;VideoRecord;VideoCamera;CD;Radio;PC;income
8654;357;3;3;1965;2;60;1001;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;1;29139,59
8657;357;4;5;1938;4;80;3001;1;0;0;0;1;0;0;0;1;1;0;1;1;1;0;1;1;0;1;1;1;0;1;0;1;102145,0697
8662;357;5;3;1955;1;27;401;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;53687,77834
8665;357;6;3;1928;6;164;2001;1;0;0;0;1;0;0;0;1;1;0;0;1;1;1;0;1;0;1;1;1;0;1;0;1;73628,024
8668;357;7;3;1964;4;70;1501;1;0;0;0;1;0;0;0;1;1;0;0;1;1;1;1;1;0;1;1;1;0;1;0;2;194579,0654
8671;357;8;2;1982;2;62;501;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;27877,629
8673;357;9;1;1982;2;54;501;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;46469,59925
8674;358;1;6;1979;5;80;4001;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;83461,60625
8680;358;10;4;1974;4;100;1001;1;0;0;0;1;0;0;0;2;1;0;0;1;2;0;0;1;0;0;2;1;0;0;2;0;21032,18849
8684;358;11;5;1950;5;116;1001;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;33195,9594
8689;358;2;2;1997;9;160;2001;1;0;0;0;1;0;0;0;1;1;0;1;2;1;0;0;1;0;0;1;0;0;0;1;0;78945,23634
8691;358;3;1;1974;3;60;1001;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;4538,611
8692;358;4;3;1980;3;100;1001;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;14935,24325
8695;358;5;3;1961;3;70;501;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;35162,16842
8698;358;6;3;1931;3;60;201;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;26479,73455
8701;358;7;2;1985;2;40;1001;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;25879,0575
8703;358;8;1;1952;3;60;101;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;18194,95325
8704;358;9;4;1966;4;100;1201;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;1;1;0;1;1;1;1;1;0;0;30947,96777
8708;359;1;1;1930;3;60;371;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;6816,79375
8709;359;10;5;1972;4;80;1501;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;43955,3675
8714;359;11;1;1995;6;280;801;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;1;1;0;1;0;0;15832,635
8715;359;2;3;1957;5;120;1001;1;0;0;0;1;0;0;0;1;1;0;0;2;1;0;0;1;1;0;2;1;0;0;2;0;26008,40147
8718;359;3;1;1940;4;100;501;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;8418,8975
8719;359;4;7;1980;4;200;2501;1;0;0;0;1;0;0;0;1;1;0;0;2;1;0;0;1;1;0;1;1;0;0;1;1;35407,67966
8726;359;5;3;1951;4;100;1001;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;1;2;1;0;0;0;0;23831,68251
8729;359;6;2;1975;6;80;701;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;11498,37
8731;359;7;6;1941;6;150;1001;1;0;0;0;1;0;0;0;2;1;0;0;2;2;0;0;1;1;0;1;1;0;0;2;0;24284,76412
8737;359;8;1;1985;5;80;701;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;5124,370265
8738;359;9;1;1927;2;70;#VALEUR!;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;9579,597383
8739;36;1;4;1932;1;10;651;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;3112,290714
8743;36;10;2;1948;2;31;2001;1;1;0;0;0;0;0;1;1;1;0;0;1;1;0;1;1;0;0;1;1;0;0;1;0;16289,8935
8745;36;11;4;1864;3;86;2001;1;1;0;0;0;0;0;1;1;1;0;0;1;1;1;0;1;0;0;1;1;0;0;0;0;11942,95
8749;36;2;4;1932;1;36;1501;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;17118,024
8753;36;3;6;1897;3;47;1901;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;3;1;0;1;0;1;27710,85892
8759;36;4;3;1910;1;14;1051;1;1;0;0;0;0;0;1;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;14963,1775
8762;36;5;1;1902;2;60;2501;1;1;0;0;0;0;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;7050,438875
8763;36;6;1;1864;2;27;1001;1;1;0;0;0;0;0;1;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;5953,4525
8764;36;7;4;1882;2;49;201;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;18642,23875
8768;36;8;1;1927;3;80;401;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;2924,36875
8769;36;9;2;1811;2;40;1301;1;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;13545,28575
8771;360;1;3;1985;3;70;701;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;40271,28013
8774;360;10;1;1985;3;64;301;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;6915,765
8775;360;11;3;1985;3;64;1501;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;32372,61
8778;360;2;1;1985;2;36;601;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;12068,00675
8779;360;3;2;1985;2;62;701;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;14038,23342
8781;360;4;5;1985;2;58;1601;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;29713,865
8786;360;5;3;1985;3;66;1801;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;22279,9975
8789;360;6;4;1985;3;60;401;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;48664,77513
8793;360;7;2;1985;4;73;1801;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;1;1;0;0;1;1;0;0;1;0;25865,2025
8795;360;8;3;1985;2;34;1401;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;15490,87725
8798;360;9;3;1985;1;36;1701;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;21772,79725
8801;361;1;2;1962;2;49;1001;1;0;0;0;1;0;0;0;1;1;0;0;2;0;0;0;1;0;0;1;0;0;0;1;0;12983,21802
8803;361;10;1;1961;2;54;1801;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;8440,33
8804;361;11;1;1961;2;52;1381;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;7538,933667
8805;361;2;3;1962;2;49;751;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;2;1;0;1;1;0;17343,96618
8808;361;3;3;1961;2;51;1001;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;1;1;0;23559,41609
8811;361;4;1;1962;2;55;401;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;6857,73225
8812;361;5;3;1962;2;55;1001;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;1;0;0;38759,54075
8815;361;6;2;1962;2;47;1001;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;2;1;0;0;1;0;19893,17993
8817;361;7;4;1961;2;48;701;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;1;1;0;21786,115
8821;361;8;5;1961;2;50;1201;1;0;0;0;1;0;0;0;1;1;0;0;0;1;1;1;1;0;0;1;1;0;1;0;0;33295,396
8826;361;9;2;1961;2;48;1501;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;13141,55025
8828;362;1;3;1989;3;100;1451;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;5485,51525
8831;362;10;1;1985;4;100;1001;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;1;1;0;0;1;1;0;0;0;0;19911,9325
8832;362;11;4;1987;3;60;851;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;26225,935
8836;362;2;3;1927;3;56;1501;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;23911,60325
8839;362;3;3;1970;4;100;3001;1;0;0;0;1;0;0;1;1;1;1;0;1;1;0;0;1;0;0;1;1;0;1;0;0;27741,6075
8842;362;4;1;1910;1;50;601;1;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1585,045
8843;362;5;3;1980;4;66;1601;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;17170,944
8846;362;6;3;1980;2;32;721;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;16377,93
8849;362;7;1;1910;1;20;451;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;5961,045
8850;362;8;1;1910;1;22;101;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;4983,28
8851;362;9;4;1995;3;100;1701;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;1;1;0;0;1;0;20190,81275
8855;363;1;3;1976;5;86;1078;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;1;1;0;0;1;1;0;1;0;0;26059,42225
8858;363;10;1;1962;3;76;497;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;7475,85875
8859;363;11;2;1958;2;56;747;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;30186,52525
8861;363;2;2;1977;3;56;918;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;17146,8495
8863;363;3;3;1977;3;50;1282;1;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;21050,16375
8866;363;4;6;1977;4;80;964;1;0;0;0;1;0;0;0;1;1;0;0;2;1;0;0;2;0;0;2;0;0;1;1;0;20813,99753
8872;363;5;6;1980;3;70;801;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;1;0;0;39359,496
8878;363;6;2;1976;3;70;401;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;14844,201
8880;363;7;4;1958;2;56;694;1;0;0;0;1;0;0;0;1;1;0;0;2;0;0;0;1;0;0;1;1;0;1;1;0;47743,24059
8884;363;8;4;1978;3;70;759;1;0;0;0;1;0;0;1;1;0;1;0;1;1;1;1;1;0;0;1;1;0;1;1;0;29284,55163
8888;363;9;3;1979;3;76;648;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;1;1;0;24058,10833
8891;364;1;2;1969;3;64;401;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;12699,39551
8893;364;10;2;1980;3;84;501;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;1;1;0;0;0;0;16355,1245
8895;364;11;1;1974;3;60;1;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;6511,502
8896;364;2;1;1964;3;60;747;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;5442,87925
8897;364;3;3;1968;4;80;1001;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;13863,56625
8900;364;4;3;1965;2;82;1301;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;1;0;1;0;0;28569,11525
8903;364;5;3;1975;4;76;1701;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;13623,98883
8906;364;6;6;1969;5;150;1181;1;0;0;0;1;0;0;0;2;1;0;0;1;1;0;0;1;0;0;2;1;0;0;1;0;20692,91761
8912;364;7;3;1970;2;50;1001;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;28264,845
8915;364;8;4;1986;3;60;3001;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;1;0;1;0;1;30113,0365
8919;364;9;5;1968;4;64;2001;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;18861,6634
8924;365;1;1;1989;5;150;1201;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;2;1;0;0;1;0;28241,73921
8925;365;10;1;1939;3;48;101;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7445,66575
8926;365;11;1;1983;5;100;2601;1;0;0;0;1;0;0;0;0;1;0;0;1;2;0;0;1;0;1;3;1;0;0;1;0;20643,75124
8927;365;2;4;1990;2;50;301;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;7700,49975
8931;365;3;1;1972;3;45;2501;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;40702,3745
8932;365;4;4;1953;3;50;1001;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;19736,506
8936;365;5;6;1953;3;50;2501;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;0;1;1;0;0;1;0;47303,11875
8942;365;6;5;1961;3;60;1001;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;10024,76425
8947;365;7;2;1961;3;60;601;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;8223,63
8949;365;8;1;1992;7;150;601;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;2;1;0;1;0;0;10695,03713
8950;365;9;4;1954;3;55;1101;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;53474,29625
8954;366;1;2;1975;2;48;1001;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;11471,76044
8956;366;2;3;1974;2;48;1801;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;0;0;1;1;0;20297,80952
8959;366;3;3;1975;1;33;401;1;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;4713,828346
8962;366;4;6;1975;2;47;801;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;2;1;0;0;0;0;12310,69401
8968;366;5;3;1975;1;42;2001;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;42802,16952
8971;366;6;1;1975;1;33;501;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3809,283582
8972;366;7;3;1974;2;52;2001;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;21138,08127
8975;366;8;4;1975;2;48;1501;1;0;0;0;1;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;1;0;1;1;0;27598,99569
8979;367;1;2;1960;3;80;101;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;19870,85529
8981;367;2;3;1962;3;60;601;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;18935,95276
8984;367;3;3;1968;2;50;1001;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;1;29027,86072
8987;367;4;4;1965;3;100;2001;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;7446,465819
8991;367;5;1;1950;2;60;1001;1;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;5811,537425
8992;367;6;4;1973;4;148;1501;1;0;0;0;1;0;0;0;1;2;0;0;2;2;0;0;1;0;0;1;1;0;0;1;0;19265,80531
8996;367;7;6;1962;4;106;2001;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;2;0;0;0;1;0;34700,01069
9002;367;8;3;1961;4;130;1001;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;10549,02981
9005;368;1;6;1980;6;120;2001;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;22852,20723
9011;368;10;4;1971;4;100;801;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;0;1;1;1;1;1;0;1529,681213
9015;368;3;1;1982;3;65;2001;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;9659,032351
9016;368;4;2;1962;2;40;501;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;958,1054851
9018;368;5;2;1970;3;90;1501;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10934,01672
9020;368;8;6;1972;3;60;1001;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;8518,839605
9026;368;9;5;1998;6;100;1501;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;1701,026213
9031;369;1;2;1952;2;65;301;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;25827,59492
9033;369;10;3;1967;4;120;601;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;1;1;0;0;0;33200,07958
9036;369;11;3;1948;1;45;1001;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;18749,7517
9039;369;3;4;1981;3;90;601;1;0;0;0;1;0;0;0;1;1;0;1;1;1;0;0;1;0;1;1;1;0;1;0;0;10937,83353
9043;369;4;2;1958;2;70;301;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;8547,888688
9045;369;5;4;1975;3;80;201;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;19557,73382
9049;369;7;3;1940;2;50;501;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;27570,84111
9052;369;9;2;1970;2;60;2001;1;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;21182,65156
9054;37;1;4;1938;2;66;2001;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;22192,01841
9058;37;10;4;2000;3;62;701;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;13110,03216
9062;37;11;4;1933;4;101;251;1;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;1;0;1;0;1;32708,71125
9066;37;2;2;1900;2;32;601;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;33436,70742
9068;37;3;1;1934;1;28;301;1;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;10680,141
9069;37;4;3;1933;2;61;2801;1;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;28978,6935
9072;37;5;2;1959;2;66;1201;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;15247,61146
9074;37;6;2;1959;1;24;641;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;11494,84175
9076;37;7;3;1934;1;25;801;1;1;0;0;0;0;0;1;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;17568,31676
9079;37;8;3;1934;2;60;1701;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;17608,65019
9082;37;9;4;1800;2;54;1018;1;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;42077,41053
9086;370;1;5;1922;5;85;381;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;52144,2275
9091;370;10;3;1937;4;80;351;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;38073,00134
9094;370;11;2;1937;3;60;751;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;29415,62682
9096;370;2;2;1950;3;65;351;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;23119,21834
9098;370;3;2;1924;4;60;381;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;24796,36594
9100;370;4;3;1905;4;70;361;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;42409,96466
9103;370;5;1;1947;5;85;411;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;3970,012746
9104;370;6;6;1925;4;80;401;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;44556,65409
9110;370;7;4;1930;3;50;501;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;15765,37852
9114;370;8;1;1946;3;70;501;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;21014,08529
9115;370;9;3;1903;7;120;1501;1;0;0;0;1;0;0;0;3;1;0;0;1;2;0;0;0;0;0;3;0;0;0;0;0;81580,76162
9118;371;1;3;1980;4;120;181;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;25118,72698
9121;371;10;1;1969;2;56;151;1;0;0;0;1;0;0;0;2;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;13617,69812
9122;371;11;2;1900;1;36;251;1;0;0;0;1;0;0;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;23056,26811
9124;371;2;2;1963;4;100;1001;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;52594,00547
9126;371;3;3;1910;1;28;301;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;15198,03313
9129;371;4;3;1974;2;32;401;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;34983,32273
9132;371;5;2;1984;4;100;301;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;32919,35799
9134;371;6;2;1968;4;65;1201;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;35070,87976
9136;371;7;2;1992;2;72;251;1;0;0;0;1;0;0;0;2;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;21492,69183
9138;371;8;5;1964;3;80;301;1;0;0;0;1;0;0;0;2;1;0;0;1;1;0;0;0;0;0;2;0;0;0;1;0;19291,61805
9143;371;9;2;1965;3;78;101;1;0;0;0;1;0;0;0;2;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;29141,46347
9145;372;1;5;1977;4;64;1401;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;31635,09546
9150;372;10;4;1984;3;75;1501;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;29138,07308
9154;372;11;4;1990;2;32;1501;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;22949,95208
9158;372;2;6;1980;3;75;1051;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;18000,92389
9164;372;3;4;1988;2;25;#VALEUR!;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8200,190918
9168;372;4;6;1958;3;45;561;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;37375,92946
9174;372;5;5;1999;2;30;401;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;26333,39484
9179;372;6;2;1970;2;50;431;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;16251,56144
9181;372;7;4;1986;3;80;301;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;16860,16888
9185;372;8;2;1990;2;55;1501;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;11728,40475
9187;372;9;2;1989;2;80;301;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;14422,37373
9189;373;1;2;1933;4;60;1551;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;10939,30868
9191;373;10;6;1973;3;45;8001;1;0;0;0;1;0;0;0;2;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;18651,36796
9197;373;11;2;1924;3;50;151;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;12335,08051
9199;373;2;6;1970;2;80;1401;1;0;0;0;1;0;0;1;2;1;0;0;2;1;0;0;1;0;0;2;1;0;0;1;0;35564,55677
